dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/5830204360_757cd7fdfc_z.jpg,Tomato mold leaf/02150_b4bcc928f7e5d492.jpg,b4bcc928f7e5d4926000b4e5d61ae7e05928db60aa20864d20c5f549995f4d12,694d4d4d4565644d,JPEG,RGB,640,427,267409,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/603-116-0.jpg,Tomato mold leaf/02151_a340b3f089839417.jpg,a340b3f089839417304566430c290c06ba716dcf8ca049d1e0bea331c1d6edfa,3b4c6acc8cc626c4,JPEG,RGB,502,670,80180,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/6032331.JPG.jpg,Tomato mold leaf/02152_cece53c23f454f16.jpg,cece53c23f454f16e4102880bfd9eab48fe62880193220c046efc1035e59a32f,260725161b139684,JPEG,RGB,600,392,50437,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/607-155-0.jpg,Tomato mold leaf/02153_93f16ef30627048c.jpg,93f16ef30627048c7e497502006a8eebe6bfd0f294195d889d5ae81a892a2c57,648e1f372f0d88f0,JPEG,RGB,432,324,160493,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/607-155-1.jpg,Tomato mold leaf/02154_8c92ef0d0f0f8993.jpg,8c92ef0d0f0f8993259828b803d71d0ab66dff72528374052110bf947cf8b59f,3a2c6c181234bcec,JPEG,RGB,432,231,110114,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/8915974546_00664cefe3_z.jpg,Tomato mold leaf/02155_a3128c8561036921.jpg,a3128c856103692106600896b2001f2e78d604b77cf9f042e275b1b07ae88974,3038c6c4a58cf0e4,JPEG,RGB,478,640,176191,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/ArticleImage.aspx?imgid=4987.jpg,Tomato mold leaf/02156_c81f4ee8a9fa52b6.jpg,c81f4ee8a9fa52b6f1a94d8e9dd82f177be1ae447398f9d64e5c2f6f88d90684,32e63269c8120b9d,JPEG,RGB,200,150,12185,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/B%29-Leafunsidecladosp-envez.jpg,Tomato mold leaf/02157_2afc3869c2edd8ab.jpg,2afc3869c2edd8ab53e231099cb1102ffb3d3b7a75bfb9703b3af83e08b97a2d,286bd69303002001,JPEG,RGB,400,300,19578,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/BlackLeafMold2.jpg,Tomato mold leaf/02158_a768de0b84132ff2.jpg,a768de0b84132ff21b604b589ef946f285e1eed7cf21d9268ddaaaa403e8407b,0f5f1d3bcd9b1b43,JPEG,RGB,267,189,15215,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,Tomato mold leaf/02159_db600d5a76cc60a0.jpg,db600d5a76cc60a041622eaf5e3fcef1c382fa333d8152865c4575eaa8db18a5,4a9e56d6ddab3bb1,JPEG,RGB,667,500,60849,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/DSCN2697.jpg,Tomato mold leaf/02160_795c99b260116ea4.jpg,795c99b260116ea4eb932f21ff8e62de46ecfda326889e709ac2278e6bd47c76,cfe3470f1e9e4d8d,JPEG,RGB,1024,768,354599,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Fig.%2015_opta.jpg,Tomato mold leaf/02161_acd3930fc33f62d3.jpg,acd3930fc33f62d33af4fe268ede6066da861853092e9ba7da185c83bb52c181,a72323331336b2fd,JPEG,RGB,1055,1478,550428,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Fig.%2016_opt.jpg,Tomato mold leaf/02162_7755096395bf7e00.jpg,7755096395bf7e00c03264853e3acd5d5203f22dc2da02e70c6bac09596d3724,b3a68e9e1f8f8f87,JPEG,RGB,1956,2737,1013852,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/GIVXB.jpg,Tomato mold leaf/02163_152eb12191682697.jpg,152eb12191682697b63611c371ad13853cd442dd0d1f0a4362219526ca629d96,2c169696ae9d1115,JPEG,RGB,800,600,84598,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/HighTunnel_TLM5.jpg,Tomato mold leaf/02164_d7dc0aea97594cd3.jpg,d7dc0aea97594cd3edf2c965d52298f6d9fa46db17d6cc29d9c6cc72acdca049,cfcf1f1f1e8ec7c6,JPEG,RGB,1380,920,187571,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/HighTunnel_TLM6.jpg,Tomato mold leaf/02165_1333fe553cad2faa.jpg,1333fe553cad2faacb126e58346728a90a3925955a9a17f720aa5f080b7332b0,72369edece466d6d,JPEG,RGB,1380,920,256376,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/IMG_1261.jpg,Tomato mold leaf/02166_9ab59ab2c679f342.jpg,9ab59ab2c679f342e3cce8e3a036ad1ccf015252264c5c4ecf66db652637ca49,a38f3f6f1f2e1b1b,JPEG,RGB,1600,1200,499756,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/IMG_7442%20resized_0.preview.jpg,Tomato mold leaf/02167_84b2ecfbe2b25cfa.jpg,84b2ecfbe2b25cfa5c837c7d0e6c513c2f8cbae7cfaf706da5abefa326459a07,c6c6868696939393,JPEG,RGB,500,281,176460,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,Tomato mold leaf/02168_cec52edb1ad89718.jpg,cec52edb1ad897189a75ce0b1051144ff90ecdfa22d9d552884830759e1002ce,30e8ccd4f0c8ccd4,JPEG,RGB,960,720,89346,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf+Mold+upper+leaf+surface.jpg,Tomato mold leaf/02169_83d438e89ce335de.jpg,83d438e89ce335decd18bdf155a3965fc08943fa3d635c216f97e42af6ba2644,30b2aa9adafa0733,JPEG,RGB,960,720,110341,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf+mold+tomato+%25282%2529.JPG.jpg,Tomato mold leaf/02170_e41457c4bf707163.jpg,e41457c4bf7071634a91f295557d590021c6adf453925dcb95fffd695277ea10,59dbb6372d2f7363,JPEG,RGB,1600,1200,346692,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf+mold+tomato+%25283%2529.JPG.jpg,Tomato mold leaf/02171_476ee09e4055e372.jpg,476ee09e4055e372a8148dbf46ccf2f33b9984ae9e85b4e65984e52f57b84b5e,cb4d1f5f8f8f0f4d,JPEG,RGB,1600,1200,277451,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,Tomato mold leaf/02172_05e981e7b3a6d154.jpg,05e981e7b3a6d1546db83f58a02638a9fee64df6b632679c638bf2d662d9dcfe,544c8c1c1c1c84c6,JPEG,RGB,810,500,69684,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf-mold-web.jpg,Tomato mold leaf/02173_d7d560e510e815fc.jpg,d7d560e510e815fceafb25424b100f46f53d04f0b8cab467ceb1eb6dbf41a8e5,3726272727362707,JPEG,RGB,1500,1000,289215,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Leaf-mold3.jpg,Tomato mold leaf/02174_d0ef7e5923ac8733.jpg,d0ef7e5923ac873359afa96e6fd3be82adf34b4b36fa2c8e6ba906be7f7c0297,49d0f4d2486dc474,JPEG,RGB,758,548,202734,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/OLU13.jpg,Tomato mold leaf/02175_19d5bd08bc7a2b31.jpg,19d5bd08bc7a2b31cb4cbd5b32182113413fc5e06d415170a403fe20aaf21ae2,9dd9590d2696a004,JPEG,RGB,6000,4000,599962,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Ormvn.jpg,Tomato mold leaf/02176_65b3dfb9a37e9ec9.jpg,65b3dfb9a37e9ec9701da69b99169e6e1c6bf7273853ad1fe8fd7067cc1c1bec,2f3331697de1609c,JPEG,RGB,4000,6000,344512,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/P1020365.jpg,Tomato mold leaf/02177_76b95819dfc707a4.jpg,76b95819dfc707a4d5847b36926d876e377a6f7d0492194c931b118e0700421e,51315d36f68a8ee7,JPEG,RGB,1000,750,148238,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Problem-2a.jpg,Tomato mold leaf/02178_3e11b612cf781549.jpg,3e11b612cf781549d4541901c60df7642316e0a2399fd24329dd5c5b7df50ef2,b0b432cbb636124a,JPEG,RGB,800,599,95980,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Tomato%20greenhouse%20leaf%20edema%20and%20distortion2F.JPG.jpg,Tomato mold leaf/02179_4969b978aae3acb1.jpg,4969b978aae3acb11df99666a0397b3268a81df85c5205822dd70de91558df0f,0b0f61c09cf6c79f,JPEG,RGB,1024,768,117494,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/Tomato+leaf+mold.jpg,Tomato mold leaf/02180_046e6b56037bf0da.jpg,046e6b56037bf0dab9b6004db7401a42ef43e5c37982ee858c3d800bc4a04ef0,dd1d4c6474141539,JPEG,RGB,1600,1200,250314,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/TomatoLeafMold1-50QUALITY-16lgkq6.jpg,Tomato mold leaf/02181_396e4351c45aca6d.jpg,396e4351c45aca6db4a6923cfdb793aec400bc69db7c30fdd5b5cfe1ccbbace2,234f891933397367,JPEG,RGB,667,500,35856,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/TomatoLeafMold2-50QUALITY-1b89zfs.jpg,Tomato mold leaf/02182_71548539c9c363a0.jpg,71548539c9c363a0dd9582560c75f8c68041249717b14227f155084c74d5de69,8142451f1f0f1f99,JPEG,RGB,667,500,41581,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/black%20leaf%20mold%20%283%29.JPG?itok=u5TDHCSM.jpg,Tomato mold leaf/02183_60979ca4de88782d.jpg,60979ca4de88782d17424fd35b7db021b4f3a15fbdb2e853acd2fff5a2b26fef,1203030a0d271bd9,JPEG,RGB,567,393,32144,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/black%20leaf%20mold%20%284%29.JPG?itok=DIIUw9JU.jpg,Tomato mold leaf/02184_9842b35b7947f1ba.jpg,9842b35b7947f1baf3f83dffad190623eee14370e1096da7635bc5025d835eba,fbdf9f4f4b472b07,JPEG,RGB,567,393,32673,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/d-to-tylv-fo005-14496A31BE70553130A.jpg,Tomato mold leaf/02185_156a6d798e490a5b.jpg,156a6d798e490a5b08de7d7016bd682bd9d1162e2a436a04b626d8c493b29c90,94869b2c3b526e4f,JPEG,RGB,490,366,56917,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/dscf2712.jpg,Tomato mold leaf/02186_d6267900f5061d5e.jpg,d6267900f5061d5ea4dc59069e7e788a0c79d3ac1b93a8162e031db374538a35,27c6033363a7672f,JPEG,RGB,800,600,144052,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/dscn6690.jpg,Tomato mold leaf/02187_63cca761de835f18.jpg,63cca761de835f182d103c06b4b0d3158501fae619956acbd9976078b7f1a06d,261e078d0f0b1b19,JPEG,RGB,1024,768,161775,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/gray-leaf-spot-300x225.jpg,Tomato mold leaf/02188_485aa250351c6875.jpg,485aa250351c68755783b14c6f12a2360d984f9f887f3f09696cb32043360c82,aba3a9cd8a9a96cc,JPEG,RGB,300,225,20606,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/gray-mold-on-tomato-leaf.jpg,Tomato mold leaf/02189_3b916951802ac916.jpg,3b916951802ac916268ffbb8201605d77d0d4e573adfd4c82bb37ddacc92cde0,0d0d8793b2e7db9c,JPEG,RGB,224,209,38901,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,Tomato mold leaf/02190_60c96656e6a67cf1.jpg,60c96656e6a67cf1e166cdb1a0ffaa87e564c3dff98121ceebd7f0ae19c219fb,8990f6c6c6ec68e7,JPEG,RGB,863,1390,199775,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/image233.jpg,Tomato mold leaf/02191_d234eb2911afd0e6.jpg,d234eb2911afd0e67f9a50437a87c5ee16cf89cf6131aeb134a05e1d14a49b75,8723416838616346,JPEG,RGB,250,188,15696,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/latest?cb=20100723105221.jpg,Tomato mold leaf/02192_7d3ed42716ff74a0.jpg,7d3ed42716ff74a095ae06f4883e7005181da08a413eae0a94aadf4bc0324f6d,0fadcdc6e5656c6f,JPEG,RGB,640,480,148911,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf%2Binf%2B800%2B1.jpg,Tomato mold leaf/02193_68c5d0cd76cbfbcb.jpg,68c5d0cd76cbfbcbe44491e3e7212a9399079950ed1df2d729fa4135e83c2f4f,59386cccd2636391,JPEG,RGB,1600,1031,337895,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold1.jpg,Tomato mold leaf/02194_e4a952d57f271d70.jpg,e4a952d57f271d70e30e443a61163df1226eb9351be2846895e7dd2362eb2fbf,fdd992335154d0f6,JPEG,RGB,600,368,88382,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold2.jpg,Tomato mold leaf/02195_ef3ecb5b4fa00ff7.jpg,ef3ecb5b4fa00ff7bc0490dbaced2372df684d0d4dd452e096bb0dd6983a09bf,585c2c3ffe3a30b0,JPEG,RGB,600,456,73954,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_nightshade1x500.jpg,Tomato mold leaf/02196_ac71819475c63357.jpg,ac71819475c63357bfffabb92a3079f0babb01557473ecd1b160d4009e831064,8e0f6343aa24199b,JPEG,RGB,500,667,217861,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_nightshade2x500.jpg,Tomato mold leaf/02197_e029b8e06aa4de2d.jpg,e029b8e06aa4de2d5b8587453303380815b5a297793173e813dd731150c07573,ce8b0d0505350fcd,JPEG,RGB,500,667,205605,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato1x1200.jpg,Tomato mold leaf/02198_e325cdb6f13a021e.jpg,e325cdb6f13a021e0387accafe1b2069c8b6042d40b96b549277380bb6b47158,273e3b1a36652b32,JPEG,RGB,1089,1871,210818,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato2x1200.jpg,Tomato mold leaf/02199_3df2275e80d70029.jpg,3df2275e80d700298762ae93169425a6a5ead07ffc984cd4abe6d81c2c2e6f93,3438efc76be3e7e4,JPEG,RGB,1200,1600,653010,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato3x1200.jpg,Tomato mold leaf/02200_228fac94db46b830.jpg,228fac94db46b83013f8d06726480691df0c29a16378f3aaf94b3d81aa232830,cc8a83c3c3a7a58b,JPEG,RGB,1200,1600,770426,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato4x1200.jpg,Tomato mold leaf/02201_a61da56ecb8c4db7.jpg,a61da56ecb8c4db718f66d972be6cd29341c5c5c0df420b2efa96eaa875fd2ef,5c0e262d63432dc4,JPEG,RGB,1182,1404,605084,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato5x1200.jpg,Tomato mold leaf/02202_4888387b4021c7b4.jpg,4888387b4021c7b46985345f9a42bcf3c3fea8d3469b45efbda18a92cec15a4e,137391091d050b0e,JPEG,RGB,1190,1989,702459,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato6x1200.jpg,Tomato mold leaf/02203_e51e5a11fd5709e8.jpg,e51e5a11fd5709e81adef5a174dd29c5120764553137df3595109b59883274b0,5d4c6a6a6f4b4795,JPEG,RGB,1200,951,584746,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leaf_mold_tomato7x1200.jpg,Tomato mold leaf/02204_f754e55bf878508c.jpg,f754e55bf878508c8b7a0cb15ef73fa25f70b5568f47f6d4ac0f4ca9b68c328e,0d0b190507038e91,JPEG,RGB,1200,1126,568132,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leafmold.jpg,Tomato mold leaf/02205_680568869db669a9.jpg,680568869db669a93d2385150a20ec4362c0e48fb91fc7258d1e34d87d1890b0,9b991b4949e3d3c9,JPEG,RGB,238,155,5488,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leafmoldtomato1.jpg,Tomato mold leaf/02206_63eb462cf83384f1.jpg,63eb462cf83384f1ad1fd64765df0b59753e8ccedbc36cacb342a10c8d3df573,67878e8646d32b27,JPEG,RGB,320,240,18922,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/leafmoldtomato2.jpg,Tomato mold leaf/02207_6dbafce15afe0813.jpg,6dbafce15afe0813748b17c8ed900c7145e4fd72ac946cb727252fb817d32e96,1901091b4f0e7e3b,JPEG,RGB,800,600,73225,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/pm3.jpg,Tomato mold leaf/02208_0cb0ed826c1d1c55.jpg,0cb0ed826c1d1c55835280d84dd79b98bc1204dae214cc9739ea4cb12913eef7,a4604b848b4b3d19,JPEG,RGB,2592,1944,1276656,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/tdisease12.jpg,Tomato mold leaf/02209_6ca14f68a6d14409.jpg,6ca14f68a6d144096fd42d2017fc68c40cb9732dad5df9eeaf9313b47daa77c9,b0a484f55267725c,JPEG,RGB,364,358,15631,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/tdisease6.jpg,Tomato mold leaf/02210_209763d1e11a2e70.jpg,209763d1e11a2e708aaf6abb229be260d24709e120459b22e0945ba312d777e7,c763371533260ec7,JPEG,RGB,750,563,71787,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/tdisease7.jpg,Tomato mold leaf/02211_208230d5bb18985e.jpg,208230d5bb18985e37b1af046bb6c176338c097cd8c6958fb2a1e1bf51e2f6d8,26970d3d37172766,JPEG,RGB,750,559,63004,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/tomato-gray-leaf-spot.jpg,Tomato mold leaf/02212_e47ce4513a2f26b7.jpg,e47ce4513a2f26b7ec55004f6f3c275e7795409351678165c08050bba5a7b00b,5c6671584f25a623,JPEG,RGB,150,150,4549,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/tomato-leaf-2.jpg,Tomato mold leaf/02213_eaf1614e496a4d6c.jpg,eaf1614e496a4d6c7a7b1a5da9aa3320b01bcf4940acea3615e4267a8177de31,8f6f8d12112d63da,JPEG,RGB,2048,1536,439853,original,APPROVED_CANDIDATE
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Tomato mold leaf,MATCHED,Tomato Leaf Mold,train/Tomato mold leaf/tomato-leaf-mold-2.jpg,Tomato mold leaf/02214_22e90a7fee61c6f5.jpg,22e90a7fee61c6f52043700c91743373d30f78141efb37f8840ac6364921fd83,cf9f3b1d04021098,JPEG,RGB,150,100,6659,original,APPROVED_CANDIDATE
