dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3621).jpg,LB/late-blight (3621).jpg,19a1d4d6713cabff103f99292530d8baf621340df4a2ecbba5f57442870f1e82,9696969696969696,JPEG,RGB,1600,719,51282,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3622).jpg,LB/late-blight (3622).jpg,28c34781389ad20fdd72ad393098e3db7e275631a7e889ea10d4c2be4cee8c10,2b1b33313931393b,JPEG,RGB,4624,3468,862416,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3623).jpg,LB/late-blight (3623).jpg,d33224ca402c313c8143b9faefedced64eed22f6a7af8035018b0ff9a86ebd7c,96969696b6969696,JPEG,RGB,8160,3672,1400228,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3624).jpg,LB/late-blight (3624).jpg,793524bf032074e6661df65e448f60c6a31e3d560f3b1f79226b61406e7a177e,8e8e969696868696,JPEG,RGB,1600,719,94010,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3625).jpg,LB/late-blight (3625).jpg,60f20dd15557eb04db9f42b567e81b9fae28a92de1b77326003bd8c0e491479a,9696969696969696,JPEG,RGB,1600,719,43480,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3626).jpg,LB/late-blight (3626).jpg,b4dd257ec82ebe6d1ee2e0a537207e04c73ece9d6ffdebdc4d33070dee61a26e,96969e8e86868696,JPEG,RGB,1600,719,91786,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3627).jpg,LB/late-blight (3627).jpg,e5deef0dfb30f3a48e870b6c96e6e3bba3752ce34b4171bce27e53f3f2c054d7,79f9f9f96171f5fd,JPEG,RGB,1600,719,49924,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3628).jpg,LB/late-blight (3628).jpg,e8815dcba051f5c004c75680bcb6e2be3a3976355e84545199b15cf1087a5db6,04001c1807dd2046,JPEG,RGB,719,1600,77254,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3629).jpg,LB/late-blight (3629).jpg,4870930763d76229a0eaf40b1d28795beecc7efe265b40a7e83f810cec73185b,2400e3eb92660052,JPEG,RGB,719,1600,86700,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (363).jpg,LB/late-blight (363).jpg,5c3d51198f6008295e7de3b2b6170aefbdd87f9881c3b1f43ce7a962c73100fa,8fc6793cceb61e4e,JPEG,RGB,224,224,6452,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3630).jpg,LB/late-blight (3630).jpg,53426cade68ec97329535515e31f0205312a6bbbe61b89ed4f598e1903329724,0c02cf7e3e3e4000,JPEG,RGB,719,1600,47310,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3631).jpg,LB/late-blight (3631).jpg,53f25fcfdf3fe109a8e4fc1bf91063026f539cb72202c68950b900a2b009859e,01808080f0004023,JPEG,RGB,719,1600,44473,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3632).jpg,LB/late-blight (3632).jpg,befdb622970dac60a5dc36aabe92c0945aaf402642db44606d16a5d45febe312,6c4d0f0e4f19190c,JPEG,RGB,1600,719,124125,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3633).jpg,LB/late-blight (3633).jpg,546cd8e6f1858d30d8e148e006afbade4ddf2ea902e42cee0c3d77f715a6b23c,16fefc78bef8e31e,JPEG,RGB,3468,4624,963731,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3634).jpg,LB/late-blight (3634).jpg,c28364de8f968b8ab8855108fe011e9f272439f162499b7459411d17d1a309c3,a000c5a75d1c0214,JPEG,RGB,719,1600,80426,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3635).jpg,LB/late-blight (3635).jpg,72f0e6389c4b3e71c9db2f27b81fc054fdf61c9216946abf5a98434e3e2a000c,e659613ca0c7dd31,JPEG,RGB,719,1600,143844,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3636).jpg,LB/late-blight (3636).jpg,5bdd8800e7c7408a4411fcec35cb1129f4af48b2c1853935ba9f7ea9eb50d428,968696969696969e,JPEG,RGB,1600,719,73383,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3637).jpg,LB/late-blight (3637).jpg,c6ea168a8f1aa9968e5796ff9b9422eeecd37226c978d08f98eb93ac6e4024fb,a961e6f371c46030,JPEG,RGB,719,1600,97240,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3638).jpg,LB/late-blight (3638).jpg,9019c10e8296f4bd8e5cbfc14de68a143baf73586c6bad5190f08b1d67a81838,379d8c278684e6de,JPEG,RGB,719,1600,117627,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3639).jpg,LB/late-blight (3639).jpg,d66988d908a5c7ae1d9eb1f55fac8e7da89f803a7679888ea8e38ef1721b43f8,bbf3dffef8daf342,JPEG,RGB,3468,4624,658699,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (364).jpg,LB/late-blight (364).jpg,964521aa07ed1c094327a8559ea9a36cf6d350d2e9aadeef9f2d8b91f60e8c74,0e9c61c38892868c,JPEG,RGB,224,224,6428,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3640).jpg,LB/late-blight (3640).jpg,c036058e6e5f3e98c4ff4e57c42274c31cbe4b4d500685ece284667abb93adb8,00003fe0f07e0020,JPEG,RGB,719,1600,48040,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3641).jpg,LB/late-blight (3641).jpg,daa34cf4e962bedd9a0655e2f6a075d49d0eebe8aba4cc8855ba450e948b83e0,c0c00de1f0f46100,JPEG,RGB,719,1600,55372,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3642).jpg,LB/late-blight (3642).jpg,8ccc1bf1fb476d44dac10022d60452b842060feb6903ff448a36078bf61071b0,9696969696969696,JPEG,RGB,1600,719,50027,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3643).jpg,LB/late-blight (3643).jpg,7b78f4a8ca0c29b346a07790bad919cf920ed89481c19e686bd0ce70fcbd5764,b5e1c77d71390a14,JPEG,RGB,719,1600,110963,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3644).jpg,LB/late-blight (3644).jpg,44b510e12de2911b0eb10cf8f806a1914c7dad86d255403e54e7a120e397b29e,1e3fbe79391ecf70,JPEG,RGB,719,1600,106896,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3645).jpg,LB/late-blight (3645).jpg,dac78beacc0771d6dfe29df34ca1f2aeeca5692c345935d3dba2126f50f43036,63661e9b5a9cd606,JPEG,RGB,719,1600,74732,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3646).jpg,LB/late-blight (3646).jpg,7a1de9ef7a2ddc6ba454645ad59ceefd7b5c8d565ceaab9721185ff18d08a436,8e9e9e9e9696968e,JPEG,RGB,1600,719,71826,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3647).jpg,LB/late-blight (3647).jpg,296b928cba343899fcccc69d6a83197e245bf740347d46b45405937945c8a754,30a2913763eafa4b,JPEG,RGB,3468,4624,1083621,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3648).jpg,LB/late-blight (3648).jpg,c5e787e40b6bde3d7f893704223d79f3c23992d1811d9b198bb84e4c9aaa723e,678183618c9b6be6,JPEG,RGB,719,1600,88197,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3649).jpg,LB/late-blight (3649).jpg,cb18312fc2aa148c59aee778c9498e9374aae0a2b3fc1af6643be795405e963a,8200073df1e70001,JPEG,RGB,719,1600,43249,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (365).jpg,LB/late-blight (365).jpg,0bc63e66883b77c56495a08803859f19efd08d94352333ff6c39863b0bbbd169,099cc444d59b9646,JPEG,RGB,224,224,6419,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3650).jpg,LB/late-blight (3650).jpg,544e1df33a37ac4fd1a1a0f88fd8e5789dd2ab13650379df3dbce56e1de67544,200a1676c7c94004,JPEG,RGB,719,1600,82716,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3651).jpg,LB/late-blight (3651).jpg,f21511b274e9abe38a5c9e162f989a5e3e50fd666f0d4fdc926c883aeccd418b,01808080f0004027,JPEG,RGB,719,1600,43245,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3652).jpg,LB/late-blight (3652).jpg,0be7c963dec5915ef4e551c8d5c10ea321cee6caf170c991e59568c3edefec22,acac6c4d594b2a32,JPEG,RGB,1600,719,112722,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3653).jpg,LB/late-blight (3653).jpg,c04bbda2e4fcb538bb2d3ef749952160d760d26e5b2c67c432e733b20425a446,4820ccdc66e41022,JPEG,RGB,719,1600,78287,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3654).jpg,LB/late-blight (3654).jpg,6677afb815f26affebefc9669e188029755d3e9f4b4eda61abe78552fb6151d1,8e1c0e4722c3c7d6,JPEG,RGB,719,1600,169120,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3655).jpg,LB/late-blight (3655).jpg,0963883b2842da5997486c686a89052a0d5c9872da373dba683077fd4dbd85c1,400087d71b0f0011,JPEG,RGB,719,1600,91156,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3656).jpg,LB/late-blight (3656).jpg,84bbfcc7f0b1c6f0ca4a5ba014a62e1be0feea9c6db9d83ba569f638b13f5fcb,922024f1f0fcc2c0,JPEG,RGB,719,1600,51585,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3657).jpg,LB/late-blight (3657).jpg,f5f5bcab067b98d9b129a72d9c22fd8861555625965fb7182d62cb05c0e21ee9,9696969696969696,JPEG,RGB,1600,719,63022,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3658).jpg,LB/late-blight (3658).jpg,89e5bb560d62bc30dfe99b7aef955dfb4181de838130b5ca3c20cb2958fcb0ab,9696969696969696,JPEG,RGB,8160,3672,1414236,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3659).jpg,LB/late-blight (3659).jpg,b47473f618ff9fe6d4f4bed14bb20f7a16592b044b689969adb7569136b7a256,cde4d1c30bf1637c,JPEG,RGB,719,1600,110786,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (366).jpg,LB/late-blight (366).jpg,a194a0ffaa94283406a700de0b8eb2ff28bf09e7aeea850973f3f99e81c38355,6f86dcdc5426969d,JPEG,RGB,224,224,6449,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3660).jpg,LB/late-blight (3660).jpg,f18e07da4df237c9173e3b5fc433fedf1982c9e49a69ea95b40699ca089c9a17,8900991637c50024,JPEG,RGB,719,1600,77559,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3661).jpg,LB/late-blight (3661).jpg,8a2544ed057a616e5c601da04e28b796b72be6dc7edf85747968e86cc7f0cd58,dac04c258b1eebcb,JPEG,RGB,719,1600,103160,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3662).jpg,LB/late-blight (3662).jpg,3f737e8e363b5bf873423e05833182a8588b325b7e1e8cf195be2f68ceca6fff,c30b2951723d88c0,JPEG,RGB,3468,4624,1650027,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3663).jpg,LB/late-blight (3663).jpg,4c129d093858f9430b2cadb2f9d5aab66ef45dd2f70bf97afc13a651ede378f1,c2266713b16274e4,JPEG,RGB,3468,4624,1515181,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3664).jpg,LB/late-blight (3664).jpg,1a4665ec0b97111cded8274a843f8358d62dcd1562008bbc17138ae1e652f4f6,2800316f6e4c0044,JPEG,RGB,719,1600,51058,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3665).jpg,LB/late-blight (3665).jpg,5be57949620d09e3fe6aeb76af99ee5a3ee163ca3ad20a2863ef343534ac026e,0000988836300024,JPEG,RGB,719,1600,92988,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3666).jpg,LB/late-blight (3666).jpg,84656088695f87c2de28f502daed14068f988adc8a2f6b5a630fa382a411dbce,3f3d1c383172653f,JPEG,RGB,1600,719,66493,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3667).jpg,LB/late-blight (3667).jpg,227a10bbde59e5617a65f88aa3fb9cb85f671f77533856dd0556ecd016a914b0,54ccc745456d7878,JPEG,RGB,1600,719,156066,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3668).jpg,LB/late-blight (3668).jpg,b6c0d7fbd266acd3b3c8e54dab9e3182a7addbb1a4dce276b4da88fce925fd4c,d23007213307ae8e,JPEG,RGB,719,1600,110680,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3669).jpg,LB/late-blight (3669).jpg,faa33892bb64116288b9354dea125fc90471599847166f744df1a4ff4c623888,1313134343670703,JPEG,RGB,4624,3468,1093082,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (367).jpg,LB/late-blight (367).jpg,21a2959005b43924d16a581a098f94851cd515f967b2a12faf619b51cdd43604,4667a60647667637,JPEG,RGB,224,224,8746,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3670).jpg,LB/late-blight (3670).jpg,9815597d1a215780eb725fe579cc517fbb19ee46233b0f0a066307dccf8b9d26,34f0c0a0c0d09245,JPEG,RGB,719,1600,68203,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3671).jpg,LB/late-blight (3671).jpg,b31964b6040d64c333c5492bb969b142e0601463776c130215988048ed31cb19,9e9e969e8e9e9e96,JPEG,RGB,1600,719,52782,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3672).jpg,LB/late-blight (3672).jpg,4907e7a52bf42c1a6e310033c7464f592b96f80d82c3eb199a2648238eb1813b,64305d4c0d88984d,JPEG,RGB,719,1600,90407,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3673).jpg,LB/late-blight (3673).jpg,282e4be882db123c1f32907527e943ca05b259ce0a00d2e450286520035aa650,2006f8f4fcdc0008,JPEG,RGB,719,1600,48041,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3674).jpg,LB/late-blight (3674).jpg,f382e3d2e5c7d2cbf89d613c2692a379005f4be89c43216a70f6a441b5e62815,c16646c38382af6b,JPEG,RGB,719,1600,109674,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3675).jpg,LB/late-blight (3675).jpg,998a35168a4f99dd9222eacaf708853edcff6cc8cdff2c0fc343ee87c542897e,8e86969686869686,JPEG,RGB,1600,719,69637,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3676).jpg,LB/late-blight (3676).jpg,16cfc258b95f1edfbab1e8382c0ed944b0528ffddaaaa9a9471345a4cc634815,80001c7730c50014,JPEG,RGB,719,1600,96328,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3677).jpg,LB/late-blight (3677).jpg,b9007c902af264306159ec26f8d350807736c74de255a48d201b009feb078a21,1899c7262496949e,JPEG,RGB,719,1600,82697,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3678).jpg,LB/late-blight (3678).jpg,84282cd752495ede425134e3d1b7af9e22640ded0c872f9ab53d08cf0640e6db,81422f85968e6949,JPEG,RGB,3468,4624,1162411,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3679).jpg,LB/late-blight (3679).jpg,2eb191d995597f3c82c9c00f5dbc1e23d0a2253506f53aa2bf82733c4a0b8ecc,c9b83f6623d9e9c9,JPEG,RGB,4624,3468,1317327,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (368).jpg,LB/late-blight (368).jpg,42bd412d485567732e9e52bcbe58dc23fa903890d34d611035cdce8ff7e3851f,9d199a9f1d999113,JPEG,RGB,224,224,8752,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3680).jpg,LB/late-blight (3680).jpg,b271d8e9c84c21a8f1ecc5b9c26f2e6b6bf223028fef4e3c42e112dff26681bf,02004ee1e3d30010,JPEG,RGB,719,1600,72010,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3681).jpg,LB/late-blight (3681).jpg,8afc9fe529490b76de84a9c01c0c0b99281dddbe0012cc699358e4ac42633a49,834902f054243341,JPEG,RGB,3468,4624,1100909,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3682).jpg,LB/late-blight (3682).jpg,99a6e8363e91b0775b8691acb96d0e6e676326a1031f8ae18c310bf44b0bf08c,d358363747e31ab2,JPEG,RGB,719,1600,113150,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3683).jpg,LB/late-blight (3683).jpg,848e9d33af0b76b554ae5626f3fc0d85e0090884dbc9404bdac51257f9d7b6e0,6c381a3ab999d938,JPEG,RGB,1600,719,116214,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3684).jpg,LB/late-blight (3684).jpg,3ce085eee1758090b46cea879a59d3d879949496a9bd7c181d334e10a1f3e3bf,26006d2e0cb4008c,JPEG,RGB,719,1600,61133,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3685).jpg,LB/late-blight (3685).jpg,d46b0eb1cefd8c8ae96da13f95c0b5b2d23b3326d6c43f819ce2e25841765b27,722d21b3b6723931,JPEG,RGB,719,1600,87402,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3686).jpg,LB/late-blight (3686).jpg,0fee6ee1b97b278deea7270271a1d5ed4f316f4e8e744fcc3cd26b85eb715af3,900099b86cf80004,JPEG,RGB,719,1600,94576,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3687).jpg,LB/late-blight (3687).jpg,737802731ddb288ddb7349c6697048f1ebbee275322c6cde752439b15c908941,75372d2d37370b0f,JPEG,RGB,4624,3468,1546120,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3688).jpg,LB/late-blight (3688).jpg,2cbd30fb94e716bb764d3e407d8ae2752dac24556c9804a83edbb5b2ea75c7c6,23083973c4940080,JPEG,RGB,719,1600,80218,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3689).jpg,LB/late-blight (3689).jpg,6d0b5b0cb3b29141e572db3e0dc7bbd1c11df796af51537a0f541e189798cbc7,000083308cc20042,JPEG,RGB,719,1600,66659,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (369).jpg,LB/late-blight (369).jpg,e28c9f28b1b3e46c24cd95a660ee2ff7e9b1f83bac5c7baec3d65701781f9bb7,9bada39fdc38313b,JPEG,RGB,224,224,8783,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3690).jpg,LB/late-blight (3690).jpg,511bb09f84ccde6de7a593551f8ec89b4a38198bd51ada0ea6bb057638773ec2,9696969696969696,JPEG,RGB,8160,3672,849156,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3691).jpg,LB/late-blight (3691).jpg,43d9a96d8ba9ce093af6bd59777dfa8df655946783ccfd8853736e84fa20c8b9,3373737333333189,JPEG,RGB,1600,719,78524,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3692).jpg,LB/late-blight (3692).jpg,c96bfca57681d6b25bb64944266e2b89f26461f4bbce3a2c5430412d39ed015a,1ce2965e5e0e8eee,JPEG,RGB,719,1600,154891,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3693).jpg,LB/late-blight (3693).jpg,e4687dea6896ea8b1381b9cb6bcc309c3e55eda11cdb7471bb4e772f2058b853,5fc97c66c3f0f9b9,JPEG,RGB,719,1600,116799,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3694).jpg,LB/late-blight (3694).jpg,a19e3edf60033d3df5f805664e745857b1cb1133da5760faf53d0aec22e6d825,270583618499ab66,JPEG,RGB,719,1600,81019,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3695).jpg,LB/late-blight (3695).jpg,d21351d33f9c0ef190a4eb54479f7145a9ac8992f1c968f0d278c5a1433ba2d3,0000ffeee4f81040,JPEG,RGB,719,1600,63077,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3696).jpg,LB/late-blight (3696).jpg,debcaaca0a0c8c089877656a7fbca22f705641c585b011ccff065d1ffadcba71,1c69e0cd8c9aadad,JPEG,RGB,719,1600,118149,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3697).jpg,LB/late-blight (3697).jpg,51139e1c8a7f9df012578b77297c6e66ecc2ce288eb420965101af40dda04b0c,00188180e4f01880,JPEG,RGB,719,1600,50671,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3698).jpg,LB/late-blight (3698).jpg,0106d06f81e115eccdccd0d4e5eeec807095fa3ffcb77cb4df66479d01777005,d2c04d0f1a7ce2c5,JPEG,RGB,719,1600,136310,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3699).jpg,LB/late-blight (3699).jpg,64bc75f8e64dada917077a05754c0038a7ce7bc0d4b0c88a6fa15c40bd40999d,becec7e1e3a0c8dc,JPEG,RGB,3468,4624,1327818,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (37).jpeg,LB/late-blight (37).jpeg,50de617db5a1d7d2b0553c1dd347dd79fbef6545310e8c9281d9e0b7475791e6,5a195dd9d7969292,JPEG,RGB,1600,719,95497,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (37).jpg,LB/late-blight (37).jpg,0abff226a10c2817480f79f24f9b4ff693c1dfa160aefeb5e86c9232ae016abf,109c5e36934b44c4,JPEG,RGB,224,224,6712,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (370).jpg,LB/late-blight (370).jpg,bfb6be00e27c46c19d73def68c42acf6979d027f2d97a0cfcac3bc72ac4e0164,264a3a06c4e37322,JPEG,RGB,224,224,8770,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3700).jpg,LB/late-blight (3700).jpg,56e90163fdf80bc2e219654b37bdc7b711f3570a525a87bd998566edddf8b6c5,10b1e98c8d8d6d39,JPEG,RGB,3468,4624,1437954,original,APPROVED_CANDIDATE
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3701).jpg,LB/late-blight (3701).jpg,9fdeeeb5e9b53c300a50fb203efead69aa39eb754113435b1feccf9fcaacfa22,9696969e8e8e9e96,JPEG,RGB,8160,3672,1060691,original,NEEDS_MANUAL_REVIEW
PLDD-UP,1,training_candidate,LB,MATCHED,Potato Late blight,LB/late-blight (3702).jpg,LB/late-blight (3702).jpg,1186de50750c18dd526347c3546292fc0822367133da66f4880fb81975eb657a,b4ce4b33b39dc361,JPEG,RGB,3468,4624,1689900,original,APPROVED_CANDIDATE
